ISIN,NAME,Country
JP3795800006,HIRANO TECSEED,PAC
JP3796000002,HIRAMATSU,PAC
JP3796150005,HIROGIN HOLDINGS,PAC
JP3796200008,HIROSHIMA GAS,PAC
JP3799000009,HIROSE ELECTRIC,PAC
JP3799610005,BR HOLDINGS,PAC
JP3799700004,BML,PAC
JP3799710003,BEAGLEE,PAC
JP3799770007,B-LOT,PAC
JP3799800002,BIOFERMIN PHARM.,PAC
JP3800290003,BUSINESS BREAKTHROUGH,PAC
JP3800300000,BUSINESS BRAIN SHOWA OTA,PAC
JP3800330007,VISION,PAC
JP3800340006,VISIONARYHOLDINGS,PAC
JP3800390001,BIC CAMERA,PAC
JP3800480000,BEAUTY GARAGE,PAC
JP3801050000,PR TIMES,PAC
JP3801400007,PS MITSUBISHI,PAC
JP3801450002,PSC,PAC
JP3801470000,PCI HOLDINGS,PAC
JP3801500004,PCA,PAC
JP3801520002,PC DEPOT,PAC
JP3801570007,PIA,PAC
JP3801590005,PIETRO,PAC
JP3801600002,PIGEON,PAC
JP3801640008,P-BAN COM,PAC
JP3801650007,PIALA,PAC
JP3801800008,PICKLES,PAC
JP3802060008,HOOSIERS HOLDINGS,PAC
JP3802140008,EF ON,PAC
JP3802210009,FIRST-CORPORATION,PAC
JP3802230007,FIRST JUKEN,PAC
JP3802290001,FIRST BROTHERS,PAC
JP3802300008,FAST RETAILING,PAC
JP3802310007,PHARMA FOODS INTL.,PAC
JP3802320006,PHARMARISE HOLDINGS,PAC
JP3802340004,FIRSTLOGIC,PAC
JP3802360002,PHYZ HOLDINGS,PAC
JP3802380000,FIBERGATE,PAC
JP3802400006,FANUC,PAC
JP3802600001,FAMILYMART DEAD - DELIST.12/11/20,PAC
JP3802650006,FALCO HOLDINGS,PAC
JP3802660005,FALTEC,PAC
JP3802670004,FANCL,PAC
JP3802680003,FIELDS,PAC
JP3802690002,FAITH,PAC
JP3802700009,HELIOS TECHNO HLDG.,PAC
JP3802720007,FERROTEC HOLDINGS,PAC
JP3802740005,FOCUS SYSTEMS,PAC
JP3802750004,FORVAL,PAC
JP3802800007,FOSTER ELECTRIC,PAC
JP3802820005,ACCRETIVE DEAD - DELIST.01/02/19,PAC
JP3802830004,FINTECH GLOBAL,PAC
JP3802840003,F@N COMMUNICATIONS,PAC
JP3802860001,FELISSIMO,PAC
JP3802900005,IMAGICA GROUP,PAC
JP3802930002,PHIL COMPANY,PAC
JP3802940001,FIDEA HOLDINGS,PAC
JP3802950000,FIXSTARS,PAC
JP3802960009,FEED ONE,PAC
JP3803600000,FUKUI BANK,PAC
JP3803800006,FUKUI COMPUTER HOLDINGS,PAC
JP3805010000,FUKUOKA FINANCIAL GP.,PAC
JP3805100009,FUKUSHIMA BANK,PAC
JP3805150004,FUKUSHIMA GALILEI,PAC
JP3805600008,FUKUDA,PAC
JP3806000000,FUKUDA DENSHI,PAC
JP3806800003,FUKUYAMA TRANSP.,PAC
JP3807000009,FUKOKU,PAC
JP3807400001,FUJI,PAC
JP3807770007,FUJIO FOOD GROUP,PAC
JP3809200003,FUJI,PAC
JP3810200000,FUJIKYU,PAC
JP3810400006,FUJI KYUKO,PAC
JP3811000003,FUJIKURA,PAC
JP3811200009,FUJIKURA KASEI,PAC
JP3811600000,FUJIKURA COMPOSITES,PAC
JP3812300006,FUJI,PAC
JP3812800005,FUJI KOSAN,PAC
JP3813200007,NACHI FUJIKOSHI,PAC
JP3813500000,FUJISASH,PAC
JP3813800004,FUJI SEAL INTL.,PAC
JP3814000000,FUJIFILM HOLDINGS,PAC
JP3814800003,SUBARU,PAC
JP3815000009,FUJI CORPORATION LIMITED,PAC
JP3816200004,FUJI PHARMA,PAC
JP3816400000,FUJI OIL HOLDINGS,PAC
JP3816600005,FUJI SOFT,PAC
JP3816800001,FUJITA KANKO,PAC
JP3817400009,FUJI DIE,PAC
JP3818000006,FUJITSU,PAC
JP3818200002,FUJITSU FRONTECH DEAD - DELIST.24/12/20,PAC
JP3818400008,FUJITSU GENERAL,PAC
JP3818700001,FUJICCO,PAC
JP3818800009,FUJITEC,PAC
JP3819400007,FUJI MEDIA HOLDINGS,PAC
JP3820000002,FUJI ELECTRIC,PAC
JP3820400004,FDK,PAC
JP3820500001,FUJI ELECTRIC INDUSTRY,PAC
JP3820650004,FUJI P S,PAC
JP3820800005,FUJIBO HOLDINGS,PAC
JP3820900003,FUJIMI,PAC
JP3821000001,FUJIMORI KOGYO,PAC
JP3821200007,FUJIYA,PAC
JP3822000000,HU GROUP HOLDINGS,PAC
JP3822600007,FUSO CHEMICAL,PAC
JP3823600006,FUSO PHARM.INDUSTRIES,PAC
JP3824000008,FUTABA INDUSTRIAL,PAC
JP3824400000,FUTABA,PAC
JP3825600004,FUDO TETRA,PAC
JP3825750007,AOYAMA ZAISAN NETWORKS,PAC
JP3825800000,FUNAI SOKEN HOLDINGS,PAC
JP3825850005,FUNAI ELECTRIC,PAC
JP3826000006,FUMAKILLA,PAC
JP3826200002,FUTURE,PAC
JP3826270005,FUYO GENERAL LEASE,PAC
JP3826280004,FLIGHT HOLDINGS,PAC
JP3826500005,FRANCE BED HOLDINGS,PAC
JP3826550000,FREAKOUT HOLDINGS,PAC
JP3826720009,FREEBIT,PAC
JP3826770004,FURYU,PAC
JP3826800009,FURUKAWA,PAC
JP3826900007,UACJ,PAC
JP3827200001,FURUKAWA ELECTRIC,PAC
JP3827600002,FURUKAWA BATTERY,PAC
JP3827800008,FULLCAST HOLDINGS,PAC
JP3828000004,FURUSATO INDUSTRIES,PAC
JP3828350003,FULLTECH,PAC
JP3828400006,FURUNO ELEC.,PAC
JP3828850002,FURUYA METAL,PAC
JP3829400005,FREUND,PAC
JP3829550007,FRONTIER MANAGEMENT,PAC
JP3829750003,V-CUBE,PAC
JP3829900004,V TECHNOLOGY,PAC
JP3829940000,BOOKOFF GROUP HOLDINGS,PAC
JP3830000000,BROTHER INDUSTRIES,PAC
JP3830600007,BRASS,PAC
JP3830800003,BRIDGESTONE,PAC
JP3831460005,BRAINPAD,PAC
JP3831490002,BROADLEAF,PAC
JP3831500008,BROCCOLI,PAC
JP3831550003,BRONCO BILLY,PAC
JP3831600006,BUNKA SHUTTER,PAC
JP3832370005,JNS HOLDINGS,PAC
JP3833200003,PRIMA MEAT PACKERS,PAC
JP3833300001,PRESSANCE,PAC
JP3833400009,PRECISION SYSTEM,PAC
JP3833600004,PRESS KOGYO,PAC
JP3833620002,PRESTIGE INTL.,PAC
JP3833700002,PLENUS,PAC
JP3833710001,PREMIUM GROUP,PAC
JP3833730009,PRO-SHIP,PAC
JP3833740008,PROTO,PAC
JP3833750007,PROMISE DEAD - DELIST.28/03/12,PAC
JP3833810009,PROPERTY AGENT,PAC
JP3833830007,PRORED PARTNERS,PAC
JP3834200002,HEIWA,PAC
JP3834400008,HEIWADO,PAC
JP3834800009,HEIWA REAL ESTATE,PAC
JP3835100003,HEALIOS KK,PAC
JP3835250006,BAYCURRENT CONSULTING,PAC
JP3835500004,VECTOR,PAC
JP3835550009,BESTERRA,PAC
JP3835620000,BENESSE HOLDINGS,PAC
JP3835630009,BENEFIT ONE,PAC
JP3835640008,VERISERVE DEAD - DELIST.18/04/19,PAC
JP3835650007,BELLUNA,PAC
JP3835670005,TSUKADA GLOBAL HOLDINGS,PAC
JP3835680004,BENEFIT JAPAN,PAC
JP3835700000,BELC,PAC
JP3835760004,BELLSYSTEM24 HOLDINGS,PAC
JP3835790001,VERTEX,PAC
JP3835870001,BENGO4 COM,PAC
JP3836100002,GMO PEPABO,PAC
JP3836300008,PEGASUS SEWMCH.MNFG.,PAC
JP3836400006,PEPPER FOOD SER.,PAC
JP3836500003,BP CASTROL KK,PAC
JP3836750004,PEPTIDREAM,PAC
JP3837400005,HOCHIKI,PAC
JP3837800006,HOYA,PAC
JP3839400003,HOHSUI,PAC
JP3840000008,J-OIL MILLS,PAC
JP3840600005,HOWA MACHINERY,PAC
JP3840800001,HOGY MEDICAL,PAC
JP3841400009,HOKUETSU INDS.,PAC
JP3841800000,HOKUETSU,PAC
JP3842400008,HOKUHOKU FINL. GP.,PAC
JP3843000005,HOKUSHIN,PAC
JP3843250006,HOKUTO,PAC
JP3843400007,NORTH PACIFIC BANK,PAC
JP3844600001,HOKURIKU ELEC.IND.,PAC
JP3845000003,HOKURIKU ELEC.CON.,PAC
JP3845400005,HOKURIKU ELEC.POWER,PAC
JP3845670003,HOKURYO,PAC
JP3845770001,HOSHIZAKI,PAC
JP3845800006,HOSIDEN,PAC
JP3846000002,HOSOKAWA MICRON,PAC
JP3846600009,HOKKAN HDG.,PAC
JP3847000001,HOKKAIDO GAS,PAC
JP3850200001,HOKKAIDO ELEC.POWER,PAC
JP3851000004,HOKKO CHEMICAL IND.,PAC
JP3851400006,HOKKOKU BANK,PAC
JP3851950000,HOTLAND,PAC
JP3852000003,HOTTO LINK,PAC
JP3852600000,HODOGAYA CHEMICAL,PAC
JP3853000002,HORIBA,PAC
JP3854600008,HONDA MOTOR,PAC
JP3854650003,HONDA TSUSHIN KOGYO,PAC
JP3854700006,VT HOLDINGS,PAC
JP3855650002,CARTA HOLDINGS,PAC
JP3855700005,VOLTAGE,PAC
JP3855900001,POLA ORBIS HOLDINGS,PAC
JP3855950006,POLETOWIN PITCREW HLDG.,PAC
JP3856000009,ADASTRIA,PAC
JP3856600006,POPLAR,PAC
JP3860150006,MERCURIA INVESTMENT,PAC
JP3860210008,MARKLINES,PAC
JP3860220007,MARS GROUP HOLDINGS,PAC
JP3860230006,MARVELOUS,PAC
JP3860250004,MAEZAWA KASEI INDS.,PAC
JP3860260003,POCKET CARD DEAD - DELIST.01/02/18,PAC
JP3860270002,AEON HOKKAIDO,PAC
JP3860280001,MAINICHI COMNET,PAC
JP3860300007,MAEZAWA KYUSO INDL.,PAC
JP3860330004,MYNET,PAC
JP3860400005,MAEZAWA INDUSTRIES,PAC
JP3861200008,MAEDA,PAC
JP3861250003,MAEDA KOSEN,PAC
JP3861600009,MAEDA ROAD CONSTRUCTION,PAC
JP3862400003,MAKITA,PAC
JP3862800004,MAKINO MILL. MACHINE,PAC
JP3862960006,MACNICA FUJI ELTN.HDG.,PAC
JP3863030007,MACROMILL,PAC
JP3863600007,MATSUI CONSTRUCTION,PAC
JP3863800003,MATSUI SECURITIES,PAC
JP3863900001,MATSUOKA,PAC
JP3864800002,MAX,PAC
JP3866800000,PANASONIC,PAC
JP3867600003,PANASONIC ELECTRIC WORKS DEAD - DELIST.29/03/11,PAC
JP3868400007,MAZDA MOTOR,PAC
JP3868500004,MATSUDA SANGYO,PAC
JP3868850003,MORESCO,PAC
JP3869010003,MATSUMOTOKIYOSHI HDG.,PAC
JP3869200000,MATSUYA,PAC
JP3869800007,MATSUYA FOODS HOLDINGS,PAC
JP3869920003,MANI,PAC
JP3869930002,MONEY PARTNERS GROUP,PAC
JP3869960009,MONEY FORWARD,PAC
JP3869970008,MONEX GROUP,PAC
JP3869980007,MANAGEMENT SOLUTIONS,PAC
JP3870000001,MABUCHI MOTOR,PAC
JP3870400003,MARUI GROUP,PAC
JP3871200006,MARUICHI STEEL TUBE,PAC
JP3871600007,MARUWN,PAC
JP3873000008,MARUKA,PAC
JP3873200004,RETAIL PARTNERS,PAC
JP3874800000,MARUSAN SECURITIES,PAC
JP3875000006,MARCHE,PAC
JP3875610002,MARUZEN,PAC
JP3876000005,MARUZEN SHOWA UNYU,PAC
JP3876400007,MARUDAI FOOD,PAC
JP3876600002,MARUHA NICHIRO,PAC
JP3877500003,MARUBUN,PAC
JP3877600001,MARUBENI,PAC
JP3878000003,MARUBENI CON.MRA.LEASE,PAC
JP3878150006,MARUMAE,PAC
JP3878800006,MARUYAMA MNFG.,PAC
JP3879170003,MARUWA UNYU KIKAN,PAC
JP3879250003,MARUWA,PAC
JP3879400004,MANDOM,PAC
JP3880800002,MIURA,PAC
JP3882600004,PARIS MIKI HOLDINGS,PAC
JP3882750007,MIXI,PAC
JP3882800000,MIKUNI,PAC
JP3883750006,MISAWA & COMPANY,PAC
JP3884600002,RESOL HOLDINGS,PAC
JP3885200000,MR MAX HOLDINGS,PAC
JP3885400006,MISUMI GROUP,PAC
JP3885780001,MIZUHO FINL.GP.,PAC
JP3885900005,MIZUHO MEDY,PAC
JP3886200009,MITACHI,PAC
JP3886600000,MITANI SANGYO,PAC
JP3886800006,MITANI,PAC
JP3887600009,MITANI SEKISAN,PAC
JP3888000001,MICHINOKU BANK,PAC
JP3888250002,MODEC,PAC
JP3888300005,MITSUI CHEMICALS,PAC
JP3888400003,MITSUI MNG.& SMELT.,PAC
JP3889200006,SUMITOMO MITSUI CON.,PAC
JP3889610006,NIPPON COKE & ENGR.,PAC
JP3890310000,MS&AD INSURANCE GP.HDG.,PAC
JP3890350006,SUMITOMO MITSUI FINL.GP.,PAC
JP3890400009,MITSUI DM SUGAR HOLDINGS,PAC
JP3891200002,MITSUI SOKO,PAC
JP3891600003,MITSUI E&S HOLDINGS,PAC
JP3892100003,SUMITOMO MITSUI TST.HDG.,PAC
JP3892400007,MITSUI HIGH-TEC,PAC
JP3893200000,MITSUI FUDOSAN,PAC
JP3893600001,MITSUI,PAC
JP3893700009,T-GAIA,PAC
JP3894000003,MITSUI MATSUSHIMA HOLDINGS,PAC
JP3894400005,MITSUUROKO GROUP HDG.,PAC
JP3894900004,ISETAN MITSUKOSHI HDG.,PAC
JP3895000002,PLANT,PAC
JP3895200008,MITSUBA,PAC
JP3895600009,MITSUBISHI PENCIL,PAC
JP3896000001,MITSUB.KAKOKI KAISHA,PAC
JP3896800004,MITSUBISHI GAS CHM.,PAC
JP3897700005,MITSUBISHI CHM.HDG.,PAC
JP3898400001,MITSUBISHI,PAC
JP3899600005,MITSUBISHI ESTATE,PAC
JP3899800001,MITSUBISHI MOTORS,PAC
JP3900000005,MITSUBISHI HEAVY INDS.,PAC
JP3900800008,MITSUBISHI STEEL MNFG.,PAC
JP3901200000,MITSUBISHI PAPER MILLS,PAC
JP3902000003,MITSUBISHI LOGISTICS,PAC
JP3902200009,MITSUBISHI RESH.INST.,PAC
JP3902400005,MITSUBISHI ELECTRIC,PAC
JP3902900004,MITSUBISHI UFJ FINL.GP.,PAC
JP3903000002,MITSUBISHI MATERIALS,PAC
JP3903600009,MITSUBISHI RAYON DEAD - DELIST.28/09/10,PAC
JP3904000001,MITSUBOSHI BELTING,PAC
JP3904400003,MITSUMI ELECTRIC DEAD - DELIST.24/01/17,PAC
JP3904800004,MITSUMURA PRINTING,PAC
JP3905200006,MIZUNO,PAC
JP3905400002,MITO SECURITIES,PAC
JP3905950006,MINISTOP,PAC
JP3906000009,MINEBEA MITSUMI,PAC
JP3907150001,MIMAKI ENGINEERING,PAC
JP3907200004,MIMASU SEMICON.IND.,PAC
JP3907850006,MIYAKOSHI HOLDINGS,PAC
JP3908000007,MIYAZAKI BANK,PAC
JP3908700002,MIYAJI ENGR.GP.,PAC
JP3910400005,MIYOSHI OIL&FAT,PAC
JP3910570005,MIRAIAL,PAC
JP3910600000,MIRAI INDUSTRY,PAC
JP3910620008,MIRAIT HOLDINGS,PAC
JP3910650005,MILBON,PAC
JP3910660004,TOKIO MARINE HOLDINGS,PAC
JP3910700008,MIROKU JYOHO SERVICE,PAC
JP3912500000,MUGEN ESTATE,PAC
JP3912700006,MUSASHI SEIMITSU IND.,PAC
JP3912800004,MUSASHINO BANK,PAC
JP3913600007,SCROLL,PAC
JP3914000009,MUTOH HDG.,PAC
JP3914400001,MURATA MANUFACTURING,PAC
JP3915350007,MEIKO ELECTRONICS,PAC
JP3916100005,MEIKO NETWORK JAPAN,PAC
JP3916200003,MEIJI SHIPPING,PAC
JP3917000006,MEIJI SEIKA DEAD - DELIST.26/03/09,PAC
JP3917600003,MEIJI ELEC.INDS.,PAC
JP3917800009,MEIJI DAIRIES DEAD - DELIST.26/03/09,PAC
JP3918000005,MEIJI HOLDINGS,PAC
JP3918200001,MEISEI INDL.,PAC
JP3919200000,MEITEC,PAC
JP3919800007,MEIDENSHA,PAC
JP3920200007,MEITO SANGYO,PAC
JP3920400003,MEIHO FACILITY WORKS,PAC
JP3920600008,MEIWA,PAC
JP3920800004,MEIWA INDUSTRY,PAC
JP3920850009,MEIWA ESTATE,PAC
JP3920860008,MEGACHIPS,PAC
JP3920890005,MEC,PAC
JP3920940008,MEDICAL SYSTEM NETWORK,PAC
JP3920990003,MEDINET,PAC
JP3921080002,MELCO HOLDINGS,PAC
JP3921230003,MEDIA DO,PAC
JP3921240002,MEDPEER,PAC
JP3921250001,MEDICAL DATA VISION,PAC
JP3921260000,METAWATER,PAC
JP3921270009,MENICON,PAC
JP3921280008,METAPS,PAC
JP3921290007,MERCARI,PAC
JP3921700005,MEMBERS,PAC
JP3922100007,MORNINGSTAR JAPAN K K,PAC
JP3922200005,RELIA,PAC
JP3922400001,MOS FOOD SERVICES,PAC
JP3922800002,MOCHIDA PHARM.,PAC
JP3922930007,MONOGATARI,PAC
JP3922950005,MONOTARO,PAC
JP3922980002,MOBILE FACTORY,PAC
JP3924000007,MORY INDUSTRIES,PAC
JP3924800000,DMG MORI,PAC
JP3925600003,MORITA HOLDINGS,PAC
JP3925800009,MOLITEC STEEL,PAC
JP3926200001,MORITO,PAC
JP3926400007,MORINAGA,PAC
JP3926800008,MORINAGA MILK INDUSTRY,PAC
JP3927450001,MORIROKU HOLDINGS,PAC
JP3927550008,MORPHO,PAC
JP3927600001,MOROZOFF,PAC
JP3930050004,YA-MAN,PAC
JP3930100007,YAIZU SUISANKAGAKU IND.,PAC
JP3930200005,YAOKO,PAC
JP3930400001,MAXVALU TOKAI,PAC
JP3931410009,YAKUODO HOLDINGS,PAC
JP3931600005,YAKULT HONSHA,PAC
JP3931700003,YASHIMA DENKI,PAC
JP3932000007,YASKAWA ELECTRIC,PAC
JP3932400009,SOMPO JAPAN INSURANCE DEAD - DELIST.29/03/10,PAC
JP3932800000,MIZUHO TST.& BKG. (OTC) DEAD - DELIST.29/08/12,PAC
JP3932820008,YASUDA LOGISTICS,PAC
JP3932850005,YASUNAGA,PAC
JP3932950003,KATITAS,PAC
JP3933200002,YAHAGI CONSTRUCTION,PAC
JP3933800009,Z HOLDINGS,PAC
JP3934200001,YAMAICHI ELTN.,PAC
JP3934300009,YAMAURA,PAC
JP3934400007,YAMAE HISANO,PAC
JP3934800008,YAMAGATA BANK,PAC
JP3935300008,YAMAGUCHI FINL.GP.,PAC
JP3935600001,YAMAZAKI BAKING,PAC
JP3935800007,YAMAZAWA,PAC
JP3936200009,YAMASHITA HEALTH CARE HOLDINGS,PAC
JP3936600000,YAMASHIN-FILTER,PAC
JP3936800006,YAMAZEN,PAC
JP3937200008,AZBIL,PAC
JP3937600009,YAMATANE,PAC
JP3939000000,YAMADA HOLDINGS,PAC
JP3939600007,YAMATO INTL.,PAC
JP3940000007,YAMATO HDG.,PAC
JP3940400009,YAMATO KOGYO,PAC
JP3940800000,YAMATO,PAC
JP3942000005,YAMANASHI CHUO BK.,PAC
JP3942400007,ASTELLAS PHARMA,PAC
JP3942600002,YAMAHA,PAC
JP3942800008,YAMAHA MOTOR,PAC
JP3943000004,YAMABIKO,PAC
JP3943100002,YAMAMI,PAC
JP3943800007,YAMAYA,PAC
JP3944130008,USS,PAC
JP3944330004,UMC ELECTRONICS,PAC
JP3944360001,RESTAR HOLDINGS,PAC
JP3944370000,EUGLENA,PAC
JP3944390008,UZABASE,PAC
JP3944400005,U-SHIN DEAD - DELIST.05/08/19,PAC
JP3944410004,USER LOCAL,PAC
JP3944500002,YUSHIN PRECN.EQU.,PAC
JP3944630007,FRONTEO,PAC
JP3944640006,USEN-NEXT HOLDINGS,PAC
JP3945200008,YUASA TRADING,PAC
JP3946200007,YURTEC,PAC
JP3946400003,YUKI GOSEI KOGYO,PAC
JP3946750001,JAPAN POST BANK,PAC
JP3947800003,MEGMILK SNOW BRAND,PAC
JP3948000009,YUKEN KOGYO,PAC
JP3948400001,YUSHIRO CHM.INDS.,PAC
JP3949400000,UNITED ARROWS,PAC
JP3949450005,UNITED SUPER MKTS.HDG.,PAC
JP3949500007,UT GROUP,PAC
JP3949600005,UNY GROUP HOLDINGS DEAD - DELIST.29/08/16,PAC
JP3950600001,UNION TOOL,PAC
JP3950820005,UNICAFE,PAC
JP3951200009,UNITIKA,PAC
JP3951600000,UNI CHARM,PAC
JP3952000002,UNIDEN HOLDINGS,PAC
JP3952550006,UNIPRES,PAC
JP3952840001,UBIQUITOUS,PAC
JP3952850000,YUMESHIN HDG. DEAD - DELIST.30/03/21,PAC
JP3952860009,GREMZ,PAC
JP3952870008,DEMAE-CAN,PAC
JP3953600008,YOTAI REFRAC.,PAC
JP3953800004,YOMEISHU SEIZO,PAC
JP3954200006,YOKOWO,PAC
JP3955000009,YOKOGAWA ELECTRIC,PAC
JP3955200005,YOKOGAWA BRIDGE HDG.,PAC
JP3955800002,YOKOHAMA RUBBER,PAC
JP3957000007,YOKOHAMA REITO,PAC
JP3957600004,YOSSIX,PAC
JP3958000006,YOSHINOYA HOLDINGS,PAC
JP3958400008,YOSHIMURA FOOD HDG.K K,PAC
JP3959400007,YODOGAWA STEEL WKS.,PAC
JP3960000002,YONEX,PAC
JP3960200008,YOMIURI LAND DEAD - DELIST.23/03/21,PAC
JP3961400003,YOROZU,PAC
JP3962600007,YONDENKO,PAC
JP3965400009,LION,PAC
JP3965600004,RIGHT ON,PAC
JP3965800000,RAITO KOGYO,PAC
JP3966000006,RIDE ON EXPRESS HOLDINGS,PAC
JP3966600003,LIFE,PAC
JP3966660007,LIFENET INSURANCE,PAC
JP3966750006,LINE DEAD - DELIST.29/12/20,PAC
JP3966800009,ROUND ONE,PAC
JP3967000005,LAOX,PAC
JP3967050000,RACCOON HOLDINGS,PAC
JP3967150008,RAQUALIA PHARMA,PAC
JP3967170006,RAKUS,PAC
JP3967180005,RAKSUL,PAC
JP3967200001,RAKUTEN GROUP,PAC
JP3967250006,LACTO JAPAN,PAC
JP3967400007,RASA INDUSTRIES,PAC
JP3967450002,RASA,PAC
JP3967900006,LAC,PAC
JP3968000004,LUCKLAND,PAC
JP3968600001,ARCS,PAC
JP3968800007,LAND,PAC
JP3968840003,R&D COMPUTER,PAC
JP3968850002,LAND BUSINESS,PAC
JP3969700008,RION,PAC
JP3970300004,RECRUIT HOLDINGS,PAC
JP3970600007,RIKEN,PAC
JP3971000009,RIKEN KEIKI,PAC
JP3972600005,RIKEN VITAMIN,PAC
JP3973000007,RIKEN TECHNOS,PAC
JP3973400009,RICOH,PAC
JP3974100004,RICOH LEASING,PAC
JP3974200002,RHYTHM,PAC
JP3974300000,RISO KYOIKU,PAC
JP3974400008,RISO KAGAKU,PAC
JP3974450003,RESORT TRUST,PAC
JP3974470001,LITALICO MEDIA & SLTN.,PAC
JP3974500005,RIX,PAC
JP3974530002,LINICAL,PAC
JP3974740007,LIVESENSE,PAC
JP3974770004,REPROCELL,PAC
JP3974900007,REMIXPOINT,PAC
JP3975000005,BANK OF THE RYUKYUS,PAC
JP3975400007,RYOSAN,PAC
JP3975800008,RYOBI,PAC
JP3976000004,MITSUBISHI SHOKUHIN,PAC
JP3976200000,RYODEN,PAC
JP3976300008,RYOHIN KEIKAKU,PAC
JP3976600001,RYOYO ELECTRO,PAC
JP3977000003,RINGER HUT,PAC
JP3977020001,LINK & MOTIVATION,PAC
JP3977200009,LINTEC,PAC
JP3977400005,RINNAI,PAC
JP3978800005,RENAISSANCE,PAC
JP3979100009,RAYSUM,PAC
JP3979200007,LASERTEC,PAC
JP3979210006,RAREJOB,PAC
JP3979400003,RHEON AUTO MACHINERY,PAC
JP3979500000,RECOMM,PAC
JP3979550005,LECIP HOLDINGS,PAC
JP3980300002,LEGS,PAC
JP3981000007,LOOK HOLDINGS,PAC
JP3981200003,RENOVA,PAC
JP3981400009,RENGO,PAC
JP3982100004,LAWSON,PAC
JP3982200002,RORZE,PAC
JP3982400008,ROHTO PHARMACEUTICAL,PAC
JP3982800009,ROHM,PAC
JP3983450002,ROLAND DG,PAC
JP3983600002,ROYAL HDG.,PAC
JP3984000004,ROYAL HOTEL,PAC
JP3984120000,LOCONDO,PAC
JP3984160006,ROZETTA,PAC
JP3984200000,ROCK FIELD,PAC
JP3984800007,ROKKO BUTTER,PAC
JP3990100004,WORKMAN,PAC
JP3990220000,WORLD HOLDINGS,PAC
JP3990600003,YAC HOLDINGS,PAC
JP3990740007,WIRELESSGATE,PAC
JP3990770004,WOWOW,PAC
JP3990800009,WAKACHIKU CON.,PAC
JP3991200001,WAKAMOTO PHARM.,PAC
JP3992000004,WAKITA,PAC
JP3992400006,WACOAL HDG.,PAC
JP3993400005,WACOM,PAC
JP3993750003,WASEDA ACADEMY,PAC
JP3993830003,WATAHAN & COMPANY,PAC
JP3993850001,WATABE WEDDING,PAC
JP3993900004,WATAMI,PAC
JP3993950009,WATTS,PAC
JP3994400004,WARABEYA NICHIYO HDG.,PAC
KE0000000216,EAST AFRICAN BREWERIES,FRON
KE0000000265,CENTUM INVESTMENT,FRON
KE0000000315,KENYA COMMERCIAL BANK,FRON
KE0000000349,KENYA POWER & LIGHTING,FRON
KE0000000547,KENGEN,FRON
KE0000000554,EQUITY BANK,FRON
KE0000000562,SCAN GROUP,FRON
KE0000000604,KENYA RE-INSURANCE CORP.,FRON
KE1000001402,SAFARICOM,FRON
KE1000001568,THE COPT.BANK OF KENYA PF.SHS.,FRON
KE2000002192,BRITISH AMERICAN INV.,FRON
KR7000020008,DONG WHA PHARM.,EM
KR7000050005,KYUNGBANG,EM
KR7000060004,MERITZ FIRE & MAR.IN.,EM
KR7000070003,SAMYANG HOLDINGS,EM
KR7000080002,HITEJINRO,EM
KR7000100008,YUHAN,EM
KR7000120006,CJ LOGISTICS,EM
KR7000140004,HITEJINRO HOLDINGS,EM
KR7000150003,DOOSAN FUEL CELL,EM
KR7000180000,SUNGCHANG ENTER.HDG.,EM
KR7000210005,DL,EM
KR7000230003,IL DONG HOLDINGS,EM
KR7000240002,HANKOOK & COMPANY,EM
KR7000250001,SAM CHUN DANG PHARM.,EM
KR7000270009,KIA CORPORATION,EM
KR7000320002,NOROO HOLDINGS,EM
KR7000370007,HANWHA GENERAL INSURANCE,EM
KR7000390005,SAM HWA PAINTS INDL.,EM
KR7000400002,LOTTE NON-LIFE IN.,EM
KR7000430009,DAEWONKANGUP,EM
KR7000440008,JOONG ANG ENERVIS,EM
KR7000480004,CHOSUN REFRACTORIES,EM
KR7000490003,DAEDONG INDUSTRIAL,EM
KR7000640003,DONG-A SOCIO HOLDINGS,EM
KR7000660001,SK HYNIX,EM
KR7000670000,YOUNG POONG,EM
KR7000700005,EUSU HOLDINGS,EM
KR7000720003,HYUNDAI ENGR.& CON.,EM
KR7000810002,SAMSUNG FIRE & MAR.IN.,EM
KR7000830000,SAMSUNG C & T DEAD - DELIST.15/09/15,EM
KR7000860007,KANGNAM JEVISCO,EM
KR7000880005,HANWHA,EM
KR7000970004,KOREA CAST IRON PIPE IND.,EM
KR7000990002,DB HITEK,EM
KR7001020007,PAPERCOREA,EM
KR7001040005,CJ,EM
KR7001060003,JW PHARMACEUTICAL,EM
KR7001120005,LG INTL.,EM
KR7001130004,DAEHAN FLOUR MILLS,EM
KR7001200005,EUGENE INV.& SECURITIES,EM
KR7001210004,KUMHO ELECTRIC,EM
KR7001230002,DONGKUK STEEL MILL,EM
KR7001250000,GS GLOBAL,EM
KR7001300003,CHEIL INDUSTRIES DEAD - DELIST.01/07/14,EM
KR7001360007,SAMSUNG PHARM.IND.,EM
KR7001390004,KG CHEMICAL,EM
KR7001430008,SEAH BESTEEL,EM
KR7001440007,TAIHAN ELECTRIC WIRE,EM
KR7001450006,HYUNDAI MARINE & FIRE IN.,EM
KR7001460005,BYC,EM
